"gender","age","income","goal","career","dec","attr","sinc","intel","fun","amb","shar","like","prob","met"
0,23,23707,1,"researcher",0,4,7,7,5,7,2,5,5,0
0,23,23707,1,"researcher",0,2,4,8,5,8,5,5,6,0
0,23,23707,1,"researcher",0,6,7,8,7,9,6,6,5,0
0,23,23707,1,"researcher",1,7,NA,8,8,NA,6,6,6,0
0,23,23707,1,"researcher",0,5,NA,8,6,8,4,5,2,NA
0,23,23707,1,"researcher",1,6,8,8,8,7,6,7,8,0
0,23,23707,1,"researcher",0,5,5,7,6,7,4,3,2,0
0,24,NA,1,"biology industry",0,6,9,8,8,10,6,8,9,0
0,24,NA,1,"biology industry",0,3,6,4,4,4,4,4,4,1
0,24,NA,1,"biology industry",0,8,7,7,7,6,3,7,7,0
0,24,NA,1,"biology industry",0,6,8,7,6,6,2,5,6,0
0,24,NA,1,"biology industry",0,4,6,6,2,5,4,6,7,0
0,24,NA,1,"biology industry",0,6,7,7,5,6,6,7,7,0
0,24,NA,1,"biology industry",0,7,6,5,5,6,5,6,6,0
0,25,33772,1,"scientist",0,2,9,3,10,8,4,6,2,0
0,25,33772,1,"scientist",0,1,1,10,1,9,1,3,3,1
0,25,33772,1,"scientist",0,8,5,9,4,9,3,5,5,0
0,25,33772,1,"scientist",0,8,10,9,4,8,5,5,5,0
0,25,33772,1,"scientist",0,5,8,10,3,8,3,3,3,0
0,25,33772,1,"scientist",0,3,10,9,7,8,5,7,5,0
0,25,33772,1,"scientist",0,3,4,7,3,8,3,1,2,0
0,26,57501,5,"Professor",0,1,10,9,10,6,1,7,1,0
0,26,57501,5,"Professor",0,1,10,10,7,10,1,7,6,1
0,26,57501,5,"Professor",1,5,10,9,8,5,5,6,6,0
0,26,57501,5,"Professor",0,5,5,4,2,8,1,5,5,0
0,26,57501,5,"Professor",0,1,9,8,1,10,1,1,5,0
0,26,57501,5,"Professor",1,6,9,9,10,6,5,7,6,0
0,26,57501,5,"Professor",1,6,8,10,8,6,6,7,6,0
0,25,25314,1,"Epidemiologist",0,4,6,6,6,7,6,5,4,0
0,25,25314,1,"Epidemiologist",0,2,5,7,7,6,7,4,4,0
0,25,25314,1,"Epidemiologist",0,4,5,5,4,5,4,4,4,0
0,25,25314,1,"Epidemiologist",0,6,5,8,5,8,5,5,4,0
0,25,25314,1,"Epidemiologist",0,5,5,8,5,9,5,6,5,0
0,25,25314,1,"Epidemiologist",1,8,7,8,8,7,6,6,7,0
0,25,25314,1,"Epidemiologist",0,7,4,5,4,5,4,4,5,0
0,26,48876,5,"epidemiologist",0,6,7,7,7,6,5,6,6,0
0,26,48876,5,"epidemiologist",0,5,8,8,7,7,6,6,5,0
0,26,48876,5,"epidemiologist",1,8,8,7,8,7,8,9,8,0
0,26,48876,5,"epidemiologist",0,7,8,8,8,6,7,6,7,0
0,26,48876,5,"epidemiologist",0,8,7,7,5,7,4,5,4,0
0,26,48876,5,"epidemiologist",1,7,7,6,8,7,8,8,7,0
0,26,48876,5,"epidemiologist",0,7,7,7,6,7,5,7,6,0
1,26,NA,1,"Business",1,8,8,8,7,NA,6,7,7,1
1,26,NA,1,"Business",1,9,8,8,8,8,8,9,10,1
1,26,NA,1,"Business",1,8,7,8,8,NA,8,9,10,0
1,26,NA,1,"Business",1,7,7,9,7,8,3,7,8,0
1,26,NA,1,"Business",1,5,8,7,NA,NA,7,6,10,0
1,26,NA,1,"Business",1,9,8,9,8,NA,7,8,8,0
1,25,34870,5,"Scientist",1,8,8,10,6,5,7,9,6,0
1,25,34870,5,"Scientist",0,5,6,6,7,6,4,5,4,1
1,25,34870,5,"Scientist",0,7,8,8,7,6,5,8,6,1
1,25,34870,5,"Scientist",0,7,8,8,7,6,5,8,6,1
1,25,34870,5,"Scientist",1,7,8,7,6,6,5,8,5,0
1,25,34870,5,"Scientist",1,6,8,5,6,5,7,7,6,0
1,23,35848,2,"consultant",1,8,10,10,8,7,7,8,8,0
1,23,35848,2,"consultant",1,7,7,7,7,7,7,6,5,0
1,23,35848,2,"consultant",1,6,6,6,6,6,6,5,5,0
1,23,35848,2,"consultant",1,5,8,7,6,8,5,6,5,0
1,23,35848,2,"consultant",1,6,6,6,6,6,6,4,7,0
1,23,35848,2,"consultant",1,6,6,6,6,6,6,5,5,0
1,27,NA,3,"Writer/Editor",1,8,9,8,7,7,6,8,6,0
1,27,NA,3,"Writer/Editor",0,7,9,8,7,8,7,7,4,0
1,27,NA,3,"Writer/Editor",1,8,9,9,8,9,7,8,5,0
1,27,NA,3,"Writer/Editor",0,5,8,9,6,8,6,7,3,0
1,27,NA,3,"Writer/Editor",0,5,9,9,8,8,6,7,6,0
1,27,NA,3,"Writer/Editor",0,6,8,8,8,8,7,7,6,0
1,24,45017,1,"Finance",1,6,7,7,5,NA,4,5,6,0
1,24,45017,1,"Finance",0,6,5,5,6,4,4,5,3,0
1,24,45017,1,"Finance",0,6,6,7,4,4,6,2,5,0
1,24,45017,1,"Finance",0,4,5,6,4,5,3,3,4,0
1,24,45017,1,"Finance",1,6,8,7,6,8,5,5,6,0
1,24,45017,1,"Finance",0,6,6,6,6,5,3,3,3,0
1,24,12416,5,"Epidemiologist",0,5,9,9,NA,8,6,7,5,0
1,24,12416,5,"Epidemiologist",0,4,7,9,5,8,5,6,5,0
1,24,12416,5,"Epidemiologist",1,7,8,9,6,8,5,7,5,0
1,24,12416,5,"Epidemiologist",0,6,9,9,8,5,6,8,5,0
1,24,12416,5,"Epidemiologist",1,7,9,9,7,9,7,8,5,0
1,24,12416,5,"Epidemiologist",0,7,8,8,9,9,8,7,5,0
1,36,87789,3,"unsure",1,6,7,6,6,6,8,7,6,0
1,36,87789,3,"unsure",1,7,8,8,8,8,6,7,6,0
1,36,87789,3,"unsure",1,6,8,8,7,8,6,7,6,0
1,36,87789,3,"unsure",1,6,9,8,7,8,5,7,6,0
1,36,87789,3,"unsure",1,5,9,9,7,8,5,7,7,0
1,36,87789,3,"unsure",1,7,9,8,8,8,6,7,8,0
0,28,NA,2,"journalism",0,2,8,6,5,4,4,3,7,0
0,28,NA,2,"journalism",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,28,NA,2,"journalism",0,2,2,2,2,3,2,0,0,0
0,28,NA,2,"journalism",0,8,5,7,6,7,3,5,2,0
0,28,NA,2,"journalism",1,3,7,6,6,5,4,5,4,0
0,28,NA,2,"journalism",1,5,5,5,5,5,5,5,0,0
0,28,NA,2,"journalism",1,5,4,5,6,6,7,6,6,0
0,28,NA,2,"journalism",1,6,5,6,7,7,6,5,0,0
0,28,NA,2,"journalism",0,2,6,3,6,5,7,3,0,0
0,28,NA,2,"journalism",1,5,8,7,5,3,3,5,5,0
0,28,NA,2,"journalism",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,28,NA,2,"journalism",1,5,6,5,5,5,2,2,3,0
0,28,NA,2,"journalism",0,NA,NA,NA,NA,NA,NA,NA,NA,0
0,28,NA,2,"journalism",1,3,7,6,5,5,6,5,2,NA
0,28,NA,2,"journalism",1,7,5,6,5,5,6,6,3,0
0,28,NA,2,"journalism",1,7,3,6,7,6,3,7,2,0
0,28,NA,2,"journalism",1,5,4,7,6,7,6,5,4,0
0,28,NA,2,"journalism",1,8,5,8,6,8,5,5,2,0
0,28,NA,2,"journalism",0,5,5,5,5,5,5,5,2,0
0,28,NA,2,"journalism",1,6,4,6,6,7,5,5,3,0
0,28,NA,2,"journalism",0,5,5,6,3,5,3,4,3,0
0,28,NA,2,"journalism",1,8,4,NA,8,8,2,6,1,0
0,26,NA,2,"Professor",0,6,9,10,8,6,5,7,4,0
0,26,NA,2,"Professor",0,2,8,6,2,3,2,3,3,0
0,26,NA,2,"Professor",1,9,10,8,9,7,8,9,9,1
0,26,NA,2,"Professor",0,6,7,9,4,4,NA,5,5,0
0,26,NA,2,"Professor",0,8,7,6,7,6,6,7,5,0
0,26,NA,2,"Professor",1,9,7,9,9,7,8,8,8,0
0,26,NA,2,"Professor",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,NA,2,"Professor",1,7,8,8,8,NA,6,8,8,0
0,26,NA,2,"Professor",0,7,6,7,7,7,NA,5,5,0
0,26,NA,2,"Professor",1,8,10,10,10,6,8,8,9,1
0,26,NA,2,"Professor",0,6,8,8,4,5,6,5,4,0
0,26,NA,2,"Professor",0,5,6,6,5,7,7,4,4,0
0,26,NA,2,"Professor",0,7,9,7,7,6,NA,5,5,0
0,26,NA,2,"Professor",0,6,7,7,4,7,NA,5,5,0
0,26,NA,2,"Professor",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,NA,2,"Professor",1,10,9,8,8,7,6,8,9,0
0,26,NA,2,"Professor",0,6,5,6,4,6,NA,4,4,0
0,26,NA,2,"Professor",0,8,8,7,5,6,5,6,6,0
0,26,NA,2,"Professor",1,9,9,10,9,NA,6,8,8,0
0,26,NA,2,"Professor",0,2,3,4,3,6,3,3,3,0
0,26,NA,2,"Professor",0,6,5,5,5,8,NA,4,4,0
0,26,NA,2,"Professor",1,10,9,9,8,7,NA,9,8,0
0,23,NA,2,"Business Management and Information Technology",1,6,5,7,7,5,6,6,6,0
0,23,NA,2,"Business Management and Information Technology",1,5,3,6,5,2,2,4,5,0
0,23,NA,2,"Business Management and Information Technology",1,6,4,7,6,6,6,6,5,0
0,23,NA,2,"Business Management and Information Technology",1,5,5,8,7,6,6,7,7,1
0,23,NA,2,"Business Management and Information Technology",1,6,4,6,6,5,5,6,6,0
0,23,NA,2,"Business Management and Information Technology",0,7,6,6,7,6,5,7,6,0
0,23,NA,2,"Business Management and Information Technology",1,4,4,7,5,3,3,5,5,0
0,23,NA,2,"Business Management and Information Technology",0,4,3,5,4,2,2,4,4,0
0,23,NA,2,"Business Management and Information Technology",1,3,3,4,3,2,2,3,4,0
0,23,NA,2,"Business Management and Information Technology",0,3,5,5,5,3,2,4,5,0
0,23,NA,2,"Business Management and Information Technology",1,4,2,6,5,2,3,5,5,0
0,23,NA,2,"Business Management and Information Technology",1,4,4,5,4,2,2,3,5,0
0,23,NA,2,"Business Management and Information Technology",1,3,3,6,6,4,3,5,5,0
0,23,NA,2,"Business Management and Information Technology",1,3,3,3,4,3,2,4,4,0
0,23,NA,2,"Business Management and Information Technology",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,23,NA,2,"Business Management and Information Technology",1,6,6,6,7,3,5,6,5,0
0,23,NA,2,"Business Management and Information Technology",0,7,7,6,7,3,6,7,6,0
0,23,NA,2,"Business Management and Information Technology",1,5,3,5,5,2,2,4,4,0
0,23,NA,2,"Business Management and Information Technology",1,4,5,5,5,3,3,5,4,0
0,23,NA,2,"Business Management and Information Technology",0,6,6,7,5,5,5,4,6,0
0,23,NA,2,"Business Management and Information Technology",1,6,5,7,8,6,6,7,5,0
0,23,NA,2,"Business Management and Information Technology",1,6,3,5,3,3,3,4,4,0
0,NA,NA,1,"Actress",0,5,8,8,5,8,4,5,5,0
0,NA,NA,1,"Actress",0,5,8,8,5,8,4,5,5,0
0,NA,NA,1,"Actress",0,8,6,8,6,8,4,6,5,0
0,NA,NA,1,"Actress",0,6,7,8,5,8,4,5,6,0
0,NA,NA,1,"Actress",0,5,8,9,5,8,4,5,6,0
0,NA,NA,1,"Actress",0,5,7,8,4,8,4,4,7,0
0,NA,NA,1,"Actress",0,7,7,8,6,8,6,7,7,0
0,NA,NA,1,"Actress",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1,"Actress",0,5,8,8,5,8,3,5,7,0
0,NA,NA,1,"Actress",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1,"Actress",0,5,9,9,3,9,4,6,5,0
0,NA,NA,1,"Actress",0,5,9,9,4,9,3,5,5,0
0,NA,NA,1,"Actress",0,5,8,9,4,9,3,5,6,NA
0,NA,NA,1,"Actress",0,5,9,9,4,9,3,5,5,0
0,NA,NA,1,"Actress",0,7,8,8,8,7,6,7,7,0
0,NA,NA,1,"Actress",0,7,8,8,8,7,6,7,7,0
0,NA,NA,1,"Actress",1,8,7,9,8,8,7,7,8,0
0,NA,NA,1,"Actress",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,1,"Actress",0,7,9,9,6,8,7,5,5,0
0,NA,NA,1,"Actress",0,6,8,9,6,8,6,6,8,0
0,NA,NA,1,"Actress",0,5,8,9,5,8,5,5,5,0
0,NA,NA,1,"Actress",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,23,50572,2,"Actress",0,4,7,7,4,4,4,6,4,0
0,23,50572,2,"Actress",0,3,9,8,2,5,2,2,2,0
0,23,50572,2,"Actress",1,6,6,6,6,6,4,5,5,0
0,23,50572,2,"Actress",0,4,6,6,5,5,5,5,5,0
0,23,50572,2,"Actress",1,6,6,6,6,6,6,5,5,0
0,23,50572,2,"Actress",0,4,5,5,5,5,5,5,5,0
0,23,50572,2,"Actress",1,6,5,7,7,7,6,6,5,0
0,23,50572,2,"Actress",0,6,4,4,4,NA,NA,NA,9,0
0,23,50572,2,"Actress",0,4,8,8,8,6,6,8,9,NA
0,23,50572,2,"Actress",0,3,8,8,4,4,6,6,5,0
0,23,50572,2,"Actress",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,23,50572,2,"Actress",0,2,5,5,5,10,2,2,5,0
0,23,50572,2,"Actress",0,4,6,6,4,5,4,2,2,0
0,23,50572,2,"Actress",0,5,7,7,7,7,5,2,2,0
0,23,50572,2,"Actress",0,7,6,7,5,5,5,6,5,0
0,23,50572,2,"Actress",1,7,5,7,7,7,9,5,7,0
0,23,50572,2,"Actress",0,6,5,5,6,5,5,5,5,0
0,23,50572,2,"Actress",0,5,3,4,6,4,4,5,5,0
0,23,50572,2,"Actress",0,8,2,5,5,5,5,5,2,0
0,23,50572,2,"Actress",1,6,7,7,4,4,6,6,5,0
0,23,50572,2,"Actress",0,4,8,6,2,5,2,3,5,0
0,23,50572,2,"Actress",1,7,6,7,7,6,6,7,5,0
0,23,49642,2,"teacher and performer",0,5,6,6,6,6,2,4,2,0
0,23,49642,2,"teacher and performer",0,4,9,6,3,4,2,3,2,0
0,23,49642,2,"teacher and performer",1,8,9,9,6,5,5,7,6,0
0,23,49642,2,"teacher and performer",0,8,9,7,6,6,4,6,4,0
0,23,49642,2,"teacher and performer",1,9,8,7,8,3,3,6,4,0
0,23,49642,2,"teacher and performer",1,10,10,7,8,5,5,8,5,0
0,23,49642,2,"teacher and performer",0,9,7,6,6,6,2,3,2,0
0,23,49642,2,"teacher and performer",1,7,7,7,NA,10,5,5,8,5
0,23,49642,2,"teacher and performer",1,6,7,10,9,10,5,7,7,0
0,23,49642,2,"teacher and performer",0,3,4,4,4,4,0,5,2,0
0,23,49642,2,"teacher and performer",0,4,8,9,4,5,2,5,4,0
0,23,49642,2,"teacher and performer",0,8,7,8,8,6,4,7,5,0
0,23,49642,2,"teacher and performer",0,4,5,5,4,4,4,6,3,0
0,23,49642,2,"teacher and performer",0,7,8,9,7,4,4,6,4,0
0,23,49642,2,"teacher and performer",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,23,49642,2,"teacher and performer",1,10,9,9,8,7,5,8,6,0
0,23,49642,2,"teacher and performer",1,7,8,9,5,7,5,6,7,0
0,23,49642,2,"teacher and performer",1,8,7,7,6,7,4,8,5,0
0,23,49642,2,"teacher and performer",0,8,9,7,6,5,5,6,5,0
0,23,49642,2,"teacher and performer",1,7,8,9,7,6,5,7,6,0
0,23,49642,2,"teacher and performer",1,8,9,8,7,6,5,7,6,0
0,23,49642,2,"teacher and performer",1,10,7,5,5,5,9,7,4,0
0,23,20000,1,"Writer/journalist",1,4,8,10,7,7,10,8,5,0
0,23,20000,1,"Writer/journalist",0,4,7,9,6,8,3,8,5,0
0,23,20000,1,"Writer/journalist",0,4,5,7,5,6,3,4,3,0
0,23,20000,1,"Writer/journalist",0,4,5,6,7,6,NA,6,4,0
0,23,20000,1,"Writer/journalist",1,7,6,8,8,8,7,7,6,0
0,23,20000,1,"Writer/journalist",0,7,5,6,8,7,NA,5,6,0
0,23,20000,1,"Writer/journalist",0,6,5,8,8,8,NA,4,3,0
0,23,20000,1,"Writer/journalist",0,4,5,8,8,8,6,7,5,0
0,23,20000,1,"Writer/journalist",0,4,4,7,6,8,3,3,4,0
0,23,20000,1,"Writer/journalist",0,4,5,8,9,7,3,7,4,0
0,23,20000,1,"Writer/journalist",0,4,5,8,5,8,4,5,3,0
0,23,20000,1,"Writer/journalist",0,4,7,8,6,8,NA,3,6,0
0,23,20000,1,"Writer/journalist",0,5,6,7,8,7,NA,5,4,0
0,23,20000,1,"Writer/journalist",0,5,5,7,8,7,4,5,3,0
0,23,20000,1,"Writer/journalist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,23,20000,1,"Writer/journalist",0,9,7,7,8,8,NA,7,4,0
0,23,20000,1,"Writer/journalist",0,6,8,8,7,6,NA,6,4,0
0,23,20000,1,"Writer/journalist",0,6,6,6,6,5,5,8,6,0
0,23,20000,1,"Writer/journalist",0,4,6,7,6,6,NA,5,4,0
0,23,20000,1,"Writer/journalist",0,2,3,3,5,5,NA,6,5,0
0,23,20000,1,"Writer/journalist",0,3,5,6,5,4,NA,10,6,0
0,23,20000,1,"Writer/journalist",1,7,7,8,7,7,7,7,5,0
0,27,32508,2,"Scientist",0,6,7,8,7,8,6,6,7,0
0,27,32508,2,"Scientist",0,3,8,7,3,6,6,3,5,0
0,27,32508,2,"Scientist",0,6,7,7,7,6,8,6,6,0
0,27,32508,2,"Scientist",0,5,8,7,5,6,6,4,5,0
0,27,32508,2,"Scientist",1,10,10,10,9,5,6,8,10,1
0,27,32508,2,"Scientist",1,8,8,8,8,8,7,7,7,0
0,27,32508,2,"Scientist",1,7,8,8,7,8,7,7,7,0
0,27,32508,2,"Scientist",1,6,8,7,8,7,8,7,7,0
0,27,32508,2,"Scientist",0,5,7,7,7,7,7,5,5,0
0,27,32508,2,"Scientist",0,5,7,7,7,7,6,4,4,0
0,27,32508,2,"Scientist",1,6,7,7,6,6,6,4,5,0
0,27,32508,2,"Scientist",0,4,6,7,6,7,6,4,4,0
0,27,32508,2,"Scientist",0,5,8,7,7,7,6,6,6,0
0,27,32508,2,"Scientist",0,5,7,6,7,6,6,4,4,0
0,27,32508,2,"Scientist",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,27,32508,2,"Scientist",0,6,7,8,7,7,6,6,5,0
0,27,32508,2,"Scientist",0,6,9,7,6,7,6,6,5,0
0,27,32508,2,"Scientist",0,6,8,8,7,6,7,6,6,0
0,27,32508,2,"Scientist",1,6,7,7,8,7,6,6,5,0
0,27,32508,2,"Scientist",0,4,7,7,7,7,6,4,4,0
0,27,32508,2,"Scientist",1,7,8,7,7,7,8,7,9,0
0,27,32508,2,"Scientist",1,7,7,7,8,7,8,7,6,0
0,30,NA,5,"Acting",0,3,7,8,6,5,4,4,4,0
0,30,NA,5,"Acting",0,5,8,7,5,6,3,8,3,0
0,30,NA,5,"Acting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,30,NA,5,"Acting",0,3,4,5,6,5,4,4,4,0
0,30,NA,5,"Acting",0,2,4,8,6,8,5,5,3,0
0,30,NA,5,"Acting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,30,NA,5,"Acting",0,5,4,6,5,4,3,4,5,0
0,30,NA,5,"Acting",1,6,7,7,7,8,5,6,6,0
0,30,NA,5,"Acting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,30,NA,5,"Acting",0,5,4,3,6,5,4,6,9,0
0,30,NA,5,"Acting",0,4,9,8,6,7,2,5,7,0
0,30,NA,5,"Acting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,30,NA,5,"Acting",0,5,4,3,2,1,6,4,5,0
0,30,NA,5,"Acting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,30,NA,5,"Acting",0,5,5,5,4,3,3,4,6,0
0,30,NA,5,"Acting",0,5,5,7,7,5,4,6,8,0
0,30,NA,5,"Acting",0,6,5,8,5,5,7,5,7,0
0,30,NA,5,"Acting",1,7,4,6,5,6,3,4,5,0
0,30,NA,5,"Acting",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,30,NA,5,"Acting",0,6,4,5,4,5,3,4,5,0
0,30,NA,5,"Acting",0,3,4,4,2,5,1,2,4,0
0,30,NA,5,"Acting",0,6,5,4,3,6,5,3,6,0
0,23,35627,5,"Actress",0,5,6,7,4,8,NA,3,6,0
0,23,35627,5,"Actress",0,4,6,6,5,6,NA,4,4,0
0,23,35627,5,"Actress",0,6,6,7,6,6,NA,6,4,0
0,23,35627,5,"Actress",0,5,5,6,4,6,NA,4,5,0
0,23,35627,5,"Actress",1,6,7,7,7,NA,5,7,7,0
0,23,35627,5,"Actress",1,7,7,7,7,6,NA,7,6,0
0,23,35627,5,"Actress",1,6,9,6,5,NA,7,7,7,0
0,23,35627,5,"Actress",0,2,2,5,6,NA,NA,3,6,0
0,23,35627,5,"Actress",0,6,5,7,4,NA,0,5,6,0
0,23,35627,5,"Actress",0,3,10,9,7,NA,5,5,5,0
0,23,35627,5,"Actress",0,3,6,5,5,5,NA,3,6,0
0,23,35627,5,"Actress",0,7,9,9,7,10,2,5,5,0
0,23,35627,5,"Actress",0,6,5,7,6,NA,NA,5,6,0
0,23,35627,5,"Actress",0,5,8,8,7,4,2,4,6,0
0,23,35627,5,"Actress",0,7,7,4,6,5,1,5,5,0
0,23,35627,5,"Actress",1,7,7,7,7,6,NA,6,5,0
0,23,35627,5,"Actress",1,7,8,9,9,7,NA,7,7,0
0,23,35627,5,"Actress",1,9,7,8,6,7,NA,7,6,0
0,23,35627,5,"Actress",1,7,8,8,7,7,6,6,5,0
0,23,35627,5,"Actress",1,5,8,8,9,8,2,7,7,0
0,23,35627,5,"Actress",0,7,6,6,5,5,NA,6,6,0
0,23,35627,5,"Actress",1,8,7,6,7,7,2,6,4,0
0,26,NA,2,"School Leadership/Politics",0,1,8,8,2,8,2,6,8,0
0,26,NA,2,"School Leadership/Politics",0,2,8,8,2,8,2,6,8,0
0,26,NA,2,"School Leadership/Politics",0,4,5,5,2,1,4,6,8,0
0,26,NA,2,"School Leadership/Politics",0,6,7,7,6,7,2,6,8,0
0,26,NA,2,"School Leadership/Politics",0,4,4,8,4,8,4,6,8,0
0,26,NA,2,"School Leadership/Politics",0,8,6,6,NA,NA,NA,6,8,0
0,26,NA,2,"School Leadership/Politics",0,6,6,6,NA,NA,NA,6,8,0
0,26,NA,2,"School Leadership/Politics",0,5,7,6,NA,NA,NA,6,8,0
0,26,NA,2,"School Leadership/Politics",0,5,6,6,5,6,5,6,8,0
0,26,NA,2,"School Leadership/Politics",0,NA,NA,NA,NA,NA,NA,6,8,0
0,26,NA,2,"School Leadership/Politics",0,4,4,2,1,5,5,6,8,0
0,26,NA,2,"School Leadership/Politics",0,5,4,3,2,1,NA,6,8,0
0,26,NA,2,"School Leadership/Politics",0,NA,NA,NA,NA,NA,NA,6,8,0
0,26,NA,2,"School Leadership/Politics",0,4,4,7,6,5,1,6,8,0
0,26,NA,2,"School Leadership/Politics",0,6,7,7,6,7,5,6,8,0
0,26,NA,2,"School Leadership/Politics",0,6,5,8,5,8,6,6,8,0
0,26,NA,2,"School Leadership/Politics",0,7,5,7,7,7,5,6,8,0
0,26,NA,2,"School Leadership/Politics",0,6,7,8,5,7,6,6,8,0
0,26,NA,2,"School Leadership/Politics",0,6,8,7,6,7,5,6,8,0
0,26,NA,2,"School Leadership/Politics",0,6,8,8,6,8,5,6,8,0
0,26,NA,2,"School Leadership/Politics",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,NA,2,"School Leadership/Politics",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,28,46280,1,"Foreign Service",0,6,7,7,5,5,3,7,6,0
0,28,46280,1,"Foreign Service",0,4,6,6,4,6,7,7,7,0
0,28,46280,1,"Foreign Service",0,6,5,5,6,6,3,4,2,0
0,28,46280,1,"Foreign Service",0,5,6,8,4,6,4,4,4,0
0,28,46280,1,"Foreign Service",1,5,6,6,4,6,5,5,5,0
0,28,46280,1,"Foreign Service",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,28,46280,1,"Foreign Service",1,9,8,8,8,6,6,7,6,0
0,28,46280,1,"Foreign Service",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,28,46280,1,"Foreign Service",0,4,4,4,4,5,4,5,2,0
0,28,46280,1,"Foreign Service",0,4,6,5,5,5,4,5,6,0
0,28,46280,1,"Foreign Service",1,4,7,7,5,6,6,6,4,0
0,28,46280,1,"Foreign Service",0,7,7,6,5,6,4,6,6,0
0,28,46280,1,"Foreign Service",0,4,7,7,6,6,6,6,5,0
0,28,46280,1,"Foreign Service",1,5,8,7,5,5,7,6,5,0
0,28,46280,1,"Foreign Service",1,4,6,6,7,5,5,7,4,0
0,28,46280,1,"Foreign Service",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,28,46280,1,"Foreign Service",0,7,6,6,6,4,5,4,7,0
0,28,46280,1,"Foreign Service",0,7,7,7,5,5,5,6,5,0
0,28,46280,1,"Foreign Service",1,7,7,7,8,5,6,7,7,0
0,28,46280,1,"Foreign Service",0,6,7,6,6,6,5,6,5,0
0,28,46280,1,"Foreign Service",0,7,4,4,4,4,4,4,2,0
0,28,46280,1,"Foreign Service",0,6,6,6,6,6,6,5,2,0
0,26,41191,1,"Exec. Director of social service non-profit",0,6,8,8,8,8,6,7,6,0
0,26,41191,1,"Exec. Director of social service non-profit",0,7,9,8,5,9,3,7,4,0
0,26,41191,1,"Exec. Director of social service non-profit",0,8,7,8,8,8,5,8,4,0
0,26,41191,1,"Exec. Director of social service non-profit",1,7,7,8,8,8,7,8,6,0
0,26,41191,1,"Exec. Director of social service non-profit",1,8,8,9,9,9,6,8,5,0
0,26,41191,1,"Exec. Director of social service non-profit",1,8,8,8,8,8,6,7,6,0
0,26,41191,1,"Exec. Director of social service non-profit",1,8,8,8,8,8,8,8,6,0
0,26,41191,1,"Exec. Director of social service non-profit",1,8,9,9,10,10,8,8,6,0
0,26,41191,1,"Exec. Director of social service non-profit",0,6,6,8,6,8,6,7,4,0
0,26,41191,1,"Exec. Director of social service non-profit",1,7,7,7,7,7,7,7,6,0
0,26,41191,1,"Exec. Director of social service non-profit",0,7,7,8,8,8,5,7,7,0
0,26,41191,1,"Exec. Director of social service non-profit",0,6,5,6,6,8,5,5,3,0
0,26,41191,1,"Exec. Director of social service non-profit",1,7,7,7,8,7,6,7,6,0
0,26,41191,1,"Exec. Director of social service non-profit",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,41191,1,"Exec. Director of social service non-profit",1,8,8,7,8,6,6,8,4,0
0,26,41191,1,"Exec. Director of social service non-profit",0,9,7,8,9,8,NA,8,6,0
0,26,41191,1,"Exec. Director of social service non-profit",1,8,6,7,7,7,7,7,5,0
0,26,41191,1,"Exec. Director of social service non-profit",1,9,7,8,9,8,6,8,3,0
0,26,41191,1,"Exec. Director of social service non-profit",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,26,41191,1,"Exec. Director of social service non-profit",1,8,8,9,9,9,7,7,6,0
0,26,41191,1,"Exec. Director of social service non-profit",1,9,8,8,8,8,7,8,6,0
0,26,41191,1,"Exec. Director of social service non-profit",1,9,7,7,8,8,6,7,5,0
0,22,71787,1,"Assistant District Attorney",0,5,9,9,6,7,5,5,6,0
0,22,71787,1,"Assistant District Attorney",0,2,9,9,3,9,3,5,3,0
0,22,71787,1,"Assistant District Attorney",1,5,8,9,7,8,7,8,6,0
0,22,71787,1,"Assistant District Attorney",0,6,9,8,6,8,5,6,6,0
